28136546,52898534,69587237,88623606
-65393666,51826191,55613912,97948204
-15477551,51180735,42248775,50591359
40449375,72513414,96662908,83095857
-33924420,53998875,71917916,84955612
10793863,52565615,51767299,98060212
9995273,60527127,91707845,67354108
-60284471,51756689,57993530,95149079
18376558,10452573,62217674,58851640
6437033,60403963,76732508,55814249
-28335460,51550727,67141191,72141764
-20795148,56783730,53199338,55892601
12754662,84841524,53799805,51001164
9355656,37410878,81929957,60626411
70162685,52698231,62479018,58810202
3593617,1103985,61329203,82094839
-11110833,76403444,81998629,94627295
-2911501,68332204,55930359,52288511
-5611352,24754525,54946306,61266149
8852382,71155727,68890982,56308709
61447488,68409236,69588689,72915436
7800512,89666253,65758055,72738393
10592995,54945607,58732681,89051922
42798128,-12649279,56562836,85829241
11562554,75630041,86875504,76057543
77961659,71510466,54153352,77095503
31055259,54921299,-9869494,70383159
-27501669,62023219,47541351,68164946
42374475,68761335,72601978,57207824
-33321254,51983321,59677321,70096300
24068578,39736961,60654009,88299248
-19116561,56737201,34200348,67834972
22969648,52249055,100644454,55038258
-42911185,51860830,61376355,81262991
-42633368,44611772,66190367,89674954
-3829240,75255688,21232601,84033808
5934856,57988042,76585113,53752725
-32964350,68530123,57108410,83717261
43876005,92164898,87846839,97357843
-2417792,58943300,65531206,52006718
54964722,89070986,53056518,70562253
-290623,31446470,65443341,59750487
7639935,101059316,58888687,77422498
-28253746,62612782,71235848,87217278
-7422094,56693858,109005575,98235920
61189820,88854622,44952918,79628549
-16010449,60503569,67814188,69442584
31995549,99041054,92811203,97317853
14407890,68606212,88656048,67968926
3797019,93897803,59385476,74600640
89982687,70799922,58816742,93069386
-47391381,58920806,47022977,85470601
-18682541,52396968,60465510,56659507
-33603071,56312429,61658802,76688781
-1966320,58483882,29754668,56877265
-6876331,35253483,65966223,63052064
-39772638,75789985,47508955,94235051
-24980812,-1938691,-46278539,50540858
-14975005,78724644,39316097,80565111
-2885944,65589513,76516656,70106553
3541691,72547980,70693895,64814600
-44510906,63214333,63320805,96160422
185135951,79371810,69897884,92278734
-15712941,69417771,56680209,66925482
3371300,64063926,70577995,56385028
20093270,89812250,83966344,78799702
-44882626,56482809,44012736,83534067
7807097,59338218,93406346,70052015
83206185,54254511,65285920,76216650
-9128452,31764042,52408460,55235957
9273140,58063106,84328894,58233459
12730173,65723179,86216535,64323934
-5370160,21333035,52408548,61908782
-50412106,36708544,57003999,96170823
-12428116,56614507,59912876,54070441
23530187,55890018,101558624,59032841
24076853,75872593,84021081,60931262
66742911,53159306,102755650,96128101
52985633,69568131,100732548,96756344
21276856,95454549,27263024,73096105
18634979,90055348,78648309,75183223
59296178,97443382,58785611,88995359
-9151924,60937196,63129967,58333507
-131439802,11932397,63801725,91099003
-15182359,51945676,96531706,88774362
37456150,58413739,90785927,60125884
55535275,58675694,68529536,56210588
-23901453,82911425,51765843,83693104
20400242,84135488,38426476,51490217
86127079,53137259,73699744,86434146
-37504970,65330192,58356041,86305590
-36229876,54144877,76073195,91562525
7122807,47260000,60037998,92003347
14241003,60321844,84135837,55331088
-58054472,54730510,42664262,96302105
11128985,-3179856,61388093,78901954
-86171724,81676146,128118766,65629454
-32477909,54111811,66095298,77799414
16473884,29685000,94881174,74185298
-39673388,54367240,60656362,79811579
-36820899,56003364,51780853,69719509
33393407,80286458,76512600,63663115
18145724,41961673,52085548,82246846
773269,56344730,109740475,90426345
23227623,20924988,89657454,70967862
29769636,51258040,101968164,56466105
-3255302,91302711,53052997,72725506
63288029,31756890,15053302,91363738
-696254,82267064,54884033,62961850
24224162,74018463,80725407,55634090
-31583375,35116342,57915541,79845595
-20265647,61458300,53421504,60260040
-3625510,70617596,85973701,85331222
38592662,72038274,107230244,91331550
20947230,95753333,5848876,95138602
65256974,42508621,53997591,50564655
56144525,-47809394,138757109,88873477
12536114,44878759,53725314,86437546
-20301103,44075250,52762962,54451813
-461902,80465125,84487814,90529307
7130680,32413231,68883794,54802893
-50296082,60195477,45850842,90822087
-14564832,72623628,17948114,95421720
-22686155,63096629,54372268,65269532
69844001,61172133,56055801,60541966
-52847704,61819166,58790940,98572688
14547281,53614270,69916715,64925594
11858628,69801510,83476504,66533825
-19237228,57038668,55663966,57054287
-2272553,98539746,62554872,88481774
-8556006,44686979,74145414,63477536
2504323,61605769,51711818,54478689
47588454,79992799,94986516,96037851
103658947,51685093,57082700,85896762
-30259191,60236324,60596487,76206463
-16899083,75972745,75204218,93190621
-16138352,72149890,57424797,70827421
-32022269,39108198,51836967,70214052
-253386,60377315,87086253,72831391
70319029,58272431,24333949,78795019
98140448,55305455,54099422,81015347
-9894221,46215061,90692267,79835086
8135694,75227546,75981649,68187909
3050471,53586527,55188089,52075619
1872493,96006217,77781926,97030112
33059309,107988331,79210607,93728745
16673776,69427534,108363123,86231293
-55714690,52582577,37933926,96544709
593835,83505567,68365123,76391300
43486018,76414497,67060559,60431122
-103710,79781165,51942827,56942322
10133283,63186363,55221028,90994744
23438290,54031653,67704842,75155252
-67769695,52775484,52431198,98090761
-18104986,52809731,54267642,50296769
109991188,53156356,60594209,97211931
-13768977,54140486,59831889,52855852
-12489665,47714331,86555741,76794067
-26482316,33973790,58911081,76882915
-160197435,53199007,15047334,72701562
23358129,69976926,85439610,57172786
24201045,82557215,112270801,95741523
72394082,20781518,37930394,88568308
45145254,31095571,82460069,70328402
-24815015,78740100,66702713,95372303
-11180118,63194518,51850772,51339974
-30260369,77069699,58001879,90446543
12841613,54905801,60405944,69102701
69379484,75759864,80677420,99286807
-19898305,56022498,52114906,53150117
23972174,63400531,63593334,88610729
-7853869,55653210,30754191,58934358
40004815,92174613,37712106,69004511
-18970401,64246847,57001969,65333603
-55945729,46641309,41200961,94633445
10448314,60832634,-13979245,90545188
104420953,54797004,51761342,84449325
-7833268,56419777,64966118,54333552
-41600051,53218447,75060610,94993621
-23285697,51988784,62294935,62683806
-6906170,52717101,66490995,51228649
-36994277,58578684,69447528,90134897
13894089,90601100,71559173,73380713
5549488,90598003,63587583,73750520
27986859,65318406,569711,67272566
11420671,52635330,54320974,70384136
58986016,64249155,26039401,71732796
5530635,65978466,18218016,68411191
-5385393,46216210,79409449,64041818
-21799629,90568144,46789063,91760239
-36265254,58098351,59809891,79287875
-85146141,88950855,-3714880,50044292
38619326,-4038243,77668519,94144770
2694518,54614333,-4908892,83010409
5313262,51345161,59838196,72136128
14843630,-1349878,43928227,69108117
22464636,120847792,40757992,83806553
-9865777,51214858,90863194,77058488
19167267,52510615,54852693,90699829
14593457,70653650,97885859,79060557
-8818822,61716404,18373136,78343826
1060,70746123,74820827,70680268
2440131,63910700,77731744,64316854
9446148,94030616,72483361,82182217
99080786,67236493,59091021,98878926
-1302538,90260423,63215145,79892689
8394619,77120518,104185074,98025497
8809237,89970368,88703357,94978937
61696969,53031317,25103817,64161515
-17945953,52730115,54562544,50352996
5573049,75894102,57995185,53430728
1734159,18182439,88390315,93936719
16427148,60790813,57255534,77938471
-5794985,58712237,72538823,62160526
114104963,48165299,48341508,92483804
66162561,63632542,48965213,55367138
-10848319,68498736,72425408,76886851
35960404,57952302,83825949,51208802
-7537899,63784540,26119781,71384092
7597577,78226192,54364713,50108075
-4944468,85203935,56866419,72129314
-31664056,74767063,66581879,98127721
-30554637,64050408,69381798,89101226
15180605,89452073,84996875,84382933
24727280,106040899,27094989,80399998
-32937600,57802552,41091533,75830264
-24285878,55135192,45900921,59701557
99942558,60451396,53076615,86940865
-8142431,63656427,70896708,67810159
19572931,72289003,88954380,66784918
17178080,32326459,98036814,73995977
-40327597,60321955,30752519,96078407
-26708621,51303087,68660841,71786962
5298440,71150886,98998933,89965866
-26727384,52712004,60606804,65160630
-42515019,36860711,54621755,85739222
-19692936,52880476,53505130,51192967
-2862751,72059619,56687442,56724369
23309701,73678498,90297260,65780546
103591531,51292218,54785000,83139488
13334478,40067215,41788503,53285143
-19529026,52222981,57621425,54488069
-1797950,83874608,63370131,74157238
-25984963,45705100,63968004,69711376
-24664085,26439550,59809899,83497673
19736100,80301464,65388701,51068468
-25320635,61777368,77622402,89834801
-17286284,77658389,79260938,99320666
70330963,53068965,53858287,50728428
-3076230,90554067,55114683,73859363
-20974395,51855715,72542126,70486673
1092644,-4119326,69709754,98199427
15938133,59416689,58855448,92943839
-9112976,52910350,69896190,57034132
52773451,30360939,79247967,75479113
-6680030,26114817,19182073,87913270
1482965,86244061,74533437,84409063
24689402,71291292,83726812,55443483
30350862,66160075,106804338,76785312
-4063590,84853935,56872509,70904417
5856723,68860058,67443259,55561024
-7092718,83599936,62097932,77904977
-10322894,95735574,63377690,94550544
19921997,12113475,95509859,88937502
11534894,57463560,99207505,70250571
12352413,63309310,95136075,71207369
41175395,95875663,40694251,70893868
59891986,74136560,19271752,89293819
-23086309,46188709,61304958,63666046
-35534522,46755845,63454442,77696176
-17431848,55911646,61066276,59524206
19833014,98941413,53373702,57596603
-28451505,62393147,51769902,67729137
8178175,-29195966,48404389,99143478
-10800811,66052879,72255412,74223622
7592515,82345414,73497606,73364887
18762382,82447623,97073423,85873084
-10487671,31987978,73584470,77547158
-9056504,62925961,53357292,50454349
27999580,85878361,92076324,79424309
51800702,30641723,78124579,73102228
12642813,82894579,64946494,60312761
-61807304,47686811,53275056,92858540
-7276796,60434304,88907028,81732530
-29599217,39708375,83129734,98483597
-23520152,26844092,62214412,84353826
-28877325,61946397,69770777,85708879
-14608106,72848679,65361364,77932548
-36824990,70391000,43020520,90376960
44969927,68147155,35692982,51961138
19011433,65149442,-12540316,84859740
18764314,69338844,96926694,72615606
-25391985,54173991,76565456,81246468
-37132499,58605126,57299821,78151951
317469,47901411,90999015,68243137
4732566,82416141,64829451,67627448
-4438337,64068128,59428063,53049034
-7510390,65454288,58686238,56765295
13297331,71022908,83309651,66149656
-2443890,-1053307,49146976,80880201
18424959,-25894837,57469563,90402436
19134835,37687041,81457411,50098606
30727267,74338302,16287433,63315163
76426391,60025595,56674928,66597034
-37764165,64665026,63738632,91282254
73841307,45244034,7979885,95503095
8518776,102619990,65620373,84836052
33279437,-14820526,57737587,79656722
-12641079,64685181,53396171,55837091
-9951596,57691018,18966738,74857701
11705830,39289792,103172595,77639987
32755328,86575935,59301361,52102968
-56381974,51244757,51903260,84644396
10573573,67254309,71343991,53139256
23178882,99249505,53062798,54247805
-30438220,43249726,63852895,76504484
-18008082,91354098,61662797,96139463
58130621,-5410250,53763204,91122775
38376500,5309795,68536851,75422199
40568207,55819371,111949414,81807094
13385608,58751181,87916220,58396316
10652780,62923714,16913699,61538816
66584605,90471059,59953467,90479328
23828597,9229466,82674549,75079685
-2374305,51653149,81806283,60948119
15686944,101308548,58364945,69100929
12725742,68880644,106967805,88237088
17716933,53898766,92455242,53751453
-33372359,56824192,52416697,67727660
4982549,62244620,102018278,84394819
9097870,2277106,23511783,91643276
104095420,52061506,57103657,86730620
38111501,86440374,53482963,51504912
58344818,61400907,63284974,56500739
16884807,19231253,82990003,72336956
-42692945,65946169,41961384,92859217
-28034754,55487947,62126726,70763811
19274376,79870506,35147693,51629912
21320145,55312624,92060702,51167634
-36291008,37650308,58389536,82493243
-10796796,41489105,66097601,60868304
-40177150,63607920,46375716,83590789
16877383,57508433,130889109,96634562
78035795,47558838,61699900,65995510
-12157529,59079739,94459705,90811614
-14719298,67293961,58776388,65904037
23165472,48319134,141014934,94993386
14483307,55545491,83869510,50046127
-13975465,72281297,75555056,86926409
54944081,54012748,104500519,86928029
15118634,63975046,120649575,94620419
18002868,89743987,46547787,51375023
118470960,53314916,47200144,99123142
-18823495,55420905,53701803,53060582
-5467064,58554591,77050896,66186932
22160794,74878846,55706389,70447601
-27826743,71164171,56998262,81103878
-60219520,57279767,54018988,96632668
11765030,64865953,25690628,53591753
-77604253,51195582,160265663,82321239
8895376,94389845,70206097,80814976
72068955,61735419,61931626,69206024
71294850,57747925,61258998,63771982
-12500311,87983348,41185110,85480069
13165281,58734390,57751380,71578498
-16519504,56287098,41988135,57000006
15702065,59567300,125776377,94756321
104067037,56353806,59893063,93783989
-2443051,34066815,59811244,53650485
78659016,53301646,58395591,63826456
-5395135,51489915,53108186,54457449
43783348,70786755,68608325,56648600
15861882,75526752,70870247,55649551
-21433110,60201366,71144216,77893311
16927373,30534856,57344675,79447115
-23582240,51182170,53671182,53550212
48377124,87322307,57807776,66977272
-24658235,34774969,55408108,70754558
-57025118,51608427,56368656,90116625
-40956808,54872377,58233637,79177201
-7940696,64406847,65491844,62954392
18514021,116278681,67137430,90016641
43358506,27845033,68486380,57818557
1110894,83500413,68255453,75759354
-37948234,63772147,53141588,79976703
13559648,85475298,69747661,66777842
52847535,100951259,70145575,97414722
-21363508,51195381,52333138,50006604
42775136,24331657,88882389,81144757
-1933203,45916056,85330850,66811316
-57987412,55995732,52031150,91128682
-42000373,57698338,58535687,83348916
-22415966,68748566,55301911,71580898
63130941,60546452,58913823,56061251
-25360,94955513,32263639,88899014
16041791,46748455,54886958,52853925
21841806,63659499,51701479,64043047
1507336,30781882,86426870,79600758
-61462214,51930278,59048201,97555074
5596619,62910768,103402603,85831362
-17947167,60351558,52786859,56199984
8310608,110445624,30715607,97601075
57809969,62546762,83913036,77739845
-4243002,78023652,59272973,66654140
-38346139,46279251,81595137,99125137
-39505659,59077659,30772250,93992534
70748692,61615798,69299886,75134429
-8927983,72196971,41805506,65500828
18230519,71253951,55091105,51783470
-82741,89299947,70860177,85357733
19408526,70959236,391121,77341247
-118838868,96481794,83622656,81565538
7699857,77112966,58676603,53204091
-5285832,98989634,54909145,84299424
-9949091,79675756,62952022,77691300
6548040,71704033,79332787,69603175
41519552,70838659,77663756,63492002
24672816,51183711,105057962,56683540
26979282,57437475,67725517,91990453
-146316585,60113902,86014018,74912650
72430683,58332575,69349806,73583276
20029551,67957881,114673401,87716194
-12896053,72374875,79141839,89527418
10238771,77142540,70645372,62663967
-3216297,27169332,60070123,61580077
-23930209,54633761,66648944,70327317
-18679703,21196655,30842395,93170631
44655563,9533925,46538296,63469153
-59378193,54454082,43217955,96795689
24496603,92577304,64368811,57563942
-27053938,59501992,52024839,63695171
-9529140,74055507,52153025,60852050
44555529,104038871,53349626,75414106
-14679818,88223002,52168606,80185804
4552719,62659754,92650998,75872423
-19881238,63944538,24064643,85942719
16076790,55601668,101552666,66191930
21912528,118540961,52911368,74654179
-42123089,64929314,59158052,91325104
10936357,81890391,20134023,77001665
10351597,9179596,62138956,68070751
92774311,53165517,56634384,76044462
14950682,78188149,16646479,72772458
-36369450,41148166,38468120,83283873
78960321,78942802,53919616,85293057
-158664912,45952974,29905855,62185933
114294274,47756105,53682861,94039744
20046552,73002532,57617045,54110780
-29832468,53561561,86264939,94773352
5152614,124285693,53684633,97932108
31373573,67528454,85096814,57468866
-34521748,54572314,66408185,80616625
21670677,109269914,16882176,96898951
-13862893,59818682,65331199,64127296
17318835,71965542,106868073,86629159
78142676,48758577,56205332,59408131
-23340878,51182474,58635784,58273523
-26740311,87129579,52453722,91438117
4303903,69818029,63437040,54065753
3266332,71031490,81452081,74331764
13702746,18039813,44354215,50433215
-3482754,38377262,76574157,67142882
-9228255,63064015,42837554,55636176
-50838633,55818579,60038300,91809905
12044855,110909031,26804479,98241104
3069579,54401690,81614434,58061261
-55632341,51473141,61974878,94194739
47405039,61876630,72051227,54803065
-54699622,62927561,51595043,94336968
-5193725,62373908,96721874,89403908
39277912,51487063,98292773,62527889
28453914,55902735,104745928,62572701
70028230,51756434,45557821,50764114
6794251,79565242,72837497,70723039
-13346572,55208620,19942682,74793897
-26551619,52981805,64542889,69190740
-43505598,52177986,74471561,95270055
-36730243,57166097,70373519,89384321
67837280,44038045,5154880,93530016
24819569,59550660,112300422,72145934
22889616,60439671,109383201,72047709
16010141,59272902,95102320,63479459
45785695,3672162,40921594,76077574
52634264,230093674,55591446,92328001
-1093816,65699672,61755421,53663391
-2927319,46551949,115336543,97175126
9846871,97494787,27660769,86168853
14575046,54156478,106441784,71137652
3693372,64829888,65085318,51336253
-14475986,58191102,40490687,58358086
-32625219,54193671,54687567,66620839
19841368,112790310,53953991,72017337
-36529548,56646542,73106232,91396775
21383461,52564742,65263630,69168248
-25544951,69296904,55993281,75949615
5520910,41049609,87926413,66818890
78361286,55145660,70961730,77938767
-12502650,52118530,26315830,64486867
-8502681,43100643,60553969,51419015
30788480,91079544,72453023,67791399
-41582270,52471539,51548548,70716745
22495328,56368486,39214022,54868649
629350,38620684,-5628651,92908951
54092772,69401105,92313004,89276951
-5909105,43864786,12211016,76363299
3912827,52322153,79041627,52565376
-58023857,53967358,52040730,89146355
-31872996,52197859,61603944,70789344
15997340,97237977,68995404,75350443
-47277488,55104503,30071304,98492088
-8126606,68416175,57612004,59269187
-41526057,70666640,40848412,97525664
73462661,56792015,64535899,68260624
17561494,61650408,18024697,52245702
18999409,83239866,79157013,68511878
-17147426,82949543,58049486,83260838
-18999109,63366752,88314976,95795304
22782196,90426553,59952512,52711323
3870299,63602471,24263373,61650297
-28961118,57302888,47585264,64860112
-54015783,52509914,54351945,85992387
-31431674,55933418,55746724,68226308
6227367,990142,64669121,82914608
5035135,38115972,99202791,81514672
-33418983,63482456,38640418,84442392
-10795967,62940846,61879242,60730704
109337482,53196724,58133710,94138173
24242369,44107239,101663495,58776882
13836970,62942011,18092686,57193751
22307447,72298904,83902781,59008632
61542152,47395133,73538238,61503948
-24075040,59046188,54656470,62892239
2709891,16928362,83441813,89266699
18108186,51788474,56989142,80851857
8783157,59841041,97619446,73792049
-11464337,-1808695,45620039,94183197
-27362762,61729073,63812346,78018926
-16479685,60701430,70404170,72700118
18072359,95490781,46478814,57121005
22305099,61060570,52457431,91124722
-3144103,35052829,41802786,52818565
14700849,76137475,4759707,82858288
24087216,72433922,86093140,59554341
78515636,57323047,62505044,71813766
-24840821,74681746,64511653,89148740
-23826296,65180883,55787778,69909354
75346962,35126022,80923207,94962783
17008079,55328336,57579351,53041203
-7356211,68676554,73449531,74596693
-17162496,73932992,66248811,82458915
-136511398,24674918,81631631,52044146
17677665,60697644,59711178,87163127
-23195799,53013298,81013306,82336819
-11747126,98444482,59328815,94634945
5844912,56397886,77450074,53117462
-34509639,55837799,78666373,94128480
5904302,91792190,56962332,67964633
-17032381,59374519,60271759,61793041
126401,73284278,37689172,61650102
13058035,58217638,117787893,88061922
13828494,55793337,5715352,62430875
-38076711,68063369,58208411,89462874
11310783,64077677,47800713,90266880
71295692,59864191,53931657,58561571
-28401409,54456913,64786142,72758897
7099165,104942769,74968888,97926943
-13995801,56919587,69332174,65361965
-26207717,59423657,75475224,86221043
6284415,23177140,26461281,70607154
215192914,61945607,54981371,57239098
570884,53692018,83080045,61315597
82035008,70009886,45451263,81130714
56491702,68916341,58674725,57552984
41387757,67423761,76216212,58497788
-13813748,54323195,39213241,55105070
-6283377,38226161,58990807,52511441
-26649360,45588196,46247152,61344017
-14376863,65982584,89020987,94494818
-3323474,29138548,66137005,65784968
58981819,73400065,67082387,72934311
-24602073,59590457,54064654,63371721
36151757,93220459,79425935,82268360
87119215,67120469,66106290,93816049
-48564056,44611797,43001926,87480464
-184831138,45972224,52522771,50154575
-15029762,39315381,53334088,54511484
-63442720,56809824,159032480,72599634
60777021,86337479,55149072,75733594
92444973,55329391,26343979,95967763
-21559036,59753239,49501583,57992092
9746816,62098999,110099681,87566354
10180395,73435400,84209682,72579076
9869506,63811097,-18666569,98789533
-13838113,59406279,58751626,57110750
64073559,55987760,56938593,50470036
122002455,-29528127,89467426,76860378
933085,106082663,68426376,98690342
-2675758,105102702,49288669,84671159
21148930,85952702,88820154,78738465
-20327181,54015158,64694298,64151435
1808162,74371192,54758455,52436239
42135947,69930651,489911,86113750
-12374999,90510715,64743102,92743325
-4294480,65880302,57264170,52553487
-11380714,79284188,78361214,94140720
-18741699,56843996,93948119,94648195
-15112925,57666102,84178102,82071526
48905117,61145192,67255382,50775815
22577383,65607571,119314309,87458960
15014461,96714632,60980637,67795269
47428343,39689983,86775385,68333041
-28078465,61095714,45936858,69419061
-23524262,42214714,78362442,85135301
11059849,57287793,87820074,59162425
3565314,29345958,18633562,74985191
66387470,53690251,35786796,58828200
3116731,79442759,52841036,54281677
-19604720,61128015,61910900,67758297
57308392,70794674,32711619,69928478
12845664,78795191,27148691,64982288
